NO,Project,commenttext,label,commenttype
203,gerrit,"Rewrite updating comments in NoteDb

The high-level API is simplified: we no longer ask callers to
distinguish between insert/update/upsert, and instead use upsert
everywhere, calling it ""put"". These distinctions were not
particularly important from the perspective of e.g. the REST API.

Although API simplification is a good thing regardless, this change
was primarily driven by the fact that we do not want to use the
eagerly-read ChangeNotes from within ChangeUpdate internals prior to
actually applying the update. The various checkArgument calls in
insert/update/upsert were trying to enforce, for example, that we only
insert changes that don't exist at the time the setter was called.

But in the context of NoteDbUpdateManager that executes multiple
ChangeUpdates in sequence, it doesn't make sense to look up a
comment in the old comment map based on the current branch tip when
the ChangeUpdate instance was created. Instead we should be looking at
the comment map that is the immediate output of the previous update in
the sequence. This distinction is precisely what was causing the test
in I064f004e to fail.

To solve this problem at the storage layer, instead of depending on
the NoteMap from the original ChangeNotes, read the RevisionNotes
from the current revision passed in from the NoteDbUpdateManager
(which may not have been flushed yet, but is still available to the
reader). Don't bother reading the whole ChangeNotes again, as that is
unnecessary. Encapsulate the RevisionNotes and the mutable NoteMap
instance itself in a small POJO, RevisionNoteMap. In the common case
of a single ChangeUpdate, we can even reuse the previously parsed
RevisionNoteMap from the ChangeNotes that was passed in; we only have
to re-read when doing multiple updates.

Mutations are done to the RevisionNoteMap using the same
RevisionNoteMapBuilder idiom we were already using for merging push
certificates with inline comments. Moreover, we can use the same
logic within ChangeDraftUpdate, obviating the need for
DraftCommentNotesParser and simplifying the parse codepath somewhat.

Finally, this change improves reliability and robustness around the
fact that we are writing ref updates to two distinct repositories
non-atomically, the change meta repo and All-Users. Order the updates
so that the write to the change repo happens first, taking advantage
of the fact that comments can only go from DRAFT to PUBLISHED, not
vice versa. If the change update succeeds and the All-Users update
fails, then we will have a zombie DRAFT comment left in All-Users
where there is a PUBLISHED comment in the change repo. We fix this up
in two ways: at read time, by explicitly filtering out any comments
from the draft list that are also published; and at write time, by
deleting all zombie draft comments any time we write any other draft
comment.

Add test cases for a few more combinations of comment updates,
including one that simulates a failed All-Users write.

Change-Id: I69c46ab4b55d4e40ad80754ee8528e99ae6ad4c5
",Defect,15
204,gerrit,"ChangeScreen: Highlight selected outdated patch set

Gives a visual hint when the currently viewed patch set is not the
latest one.

An example use-case is when change A depends on some previous patch set
of change B. Clicking change B in the Related Changes tab opens the
dependent patch set, but usually the latest PS is what interests the
user.

The color used for this indication is the same as the marker color for
not current patch sets in Related Changes.


",Design,15
205,gerrit,"Upon replication fail, retry and block future ones to same URL

Upon getting a replication failure to a URL, Gerrit should block all
future replication to that URL and use a background timer to
continuously retry with a reasonable delay between attempts, until
the remote comes back and starts to answer us again.

It considers a new option in replication config file to determine
the minutes to wait until re-trying to replicate to a previously
offline machine.

Bug: issue 482
Change-Id: If46862787a4f9a60d555e96634e25c96efa3332e
",Defect,15
206,gerrit,"Show the depends on and needed by lists on a change page

The lists are automatically expanded open if there is a
dependency which is not yet merged and we are still open.

Signed-off-by: Shawn O. Pearce <sop@google.com>
",Defect,15
207,gerrit,"Implement PatchSetSelectBox2

Implemented a new version of PatchSetSelectBox. Used
InlineHyperlink with actual hrefs so that they can be
opened in new tabs / windows.

The download link hasn't been implemented yet.

Change-Id: I2da78663f0fbd6a6713129dff945b2a161570430
",Requirement,15
208,log4j,"- Refactoring and simplifications of various rolling policies
- Slightly better docs


",Documentation,15
209,log4j,"

Changed LoggingEvent fields to be either private or public final instead of all public.

Components using LoggingEvent needed to be slightly modified.


",Design,15
210,log4j,"
Adding compression code and more tests


",Test,15
211,log4j,"
Still work in progress, but progress there is.

- Added support for TimeBased rolling.
- Rollover policies now support compression on the fly.


",Defect,15
212,log4j,"A large number of changes because of the move to the new Rule
structure.

Some code has been deprecated as an effort to tag which
code needs either reworking or replacement because of this change.

The Logger Tree panel now has a working implementation of the
""Focus On"" principle, allowing temporary/quick view filtering
based on the focused on Logger and it's children.

The other filtering mechanisms have not been hooked up at this time.

Colouring is still not in operation.


",Design,15
213,log4j,"a large number of changes done as a further effort to decouple
LogPanel from LogUI.  LogPanel now only needs a reference
to the StatusBar, and this too can be eventually removed
by replacing with a listener style framework. (coming
soon).

LogPanel now contains all the unique values of LoggingEvents
in the new FilterModel.

One caveat of this change is that the Undocked window now
has no Toolbar, further effort required to relink this in, but
the undocked window is is still usable if you use the right
click menu.


",Design,15
214,log4j,"added tiny bit of code to start the VFS Plugin using reflection, if and only
if the class can be found on the classpath.  This gets around conditions
where VFS and it's dependencies are not available.


",Design,15
215,log4j,"an appender should not flood other appenders with indiscriminate logging.


",Requirement,15
216,log4j,"child directories are now located 'lazily', that is, only when you explicitly select
the folder in the tree.  This defers the cost of finding out the children until
you need it, making the gui much snappier.  

Changed so that important user messages go to the MessageCenter for
display.

Currently I am not sure how to determine when child directories become 'stale'
and I have taken the approach that they 'never' do, and I will add
a 'refresh' action eventually.


",Design,15
217,log4j,"Committing very _very_ early version of the MultiplexAppender and related
paraphernalia.

This change adds the core MultiplexAppender, MultiplexSelector, and AppenderFactory plus
some standard utility classes and methods, and some test cases.

JavaDoc and Unit tests are of poor quality at this stage, and anyone that uses
these classes at this stage should consider seeking some mental health advice.

Committing so that the community can be involved in some discussions which relate
to this and how Joran can configure things.


",Test,15
218,log4j,"Had to set the fully qualified class to Category so that parsing would correctly find the source class in the exception


",Design,15
219,log4j,"moved some code within the acivation area into new methods.

added the ChainsawCentral as a hard coded plugin for now.


",Design,15
220,log4j,"Note: Eclipse M9 did more formatting to this file than I would have liked...

Added an Action object to retrieve the contents of the file and generate a Prewiew of it.

You can now double click a file within the table and it will generate a 50 line preview.

I take no responsibility if anyone tries this on a non text file.  Haven't tried it
but it's sure to do something ugly.


",Design,15
221,log4j,"Refactor of the model to store LoggingEvents rather
than Vectors.

Some code has been moved to other classes where appropriate
and others have been removed.

Filtering is currently inoperable after this change.


",Design,15
222,tomcat,"Add a test when sending a DATA frame on a stream that is already closed
Refactor the StreamStateMachine to track which frames are permitted in which states
Update the parser to check the frame type for non-zero streams
Separate incrementWindowSize (triggered by incoming frame) and decrementWindowSize(triggered by write)

",Test,15
223,tomcat,"Add a TODO

",Documentation,15
224,tomcat,"Align programmatic web.xml defaults with conf/web.xml
Don't set anything that is already set by default
Switch to a context listener for the defaults so they get applied on re-load

",Design,15
225,tomcat,"- Add examples webapp.
- New chat example, which doesn't work properly yet (I suck at HTML). For some reason, it works with
  a telnet, but not with a browser, which doesn't do any rendering until the whole page is received.

",Defect,15
226,tomcat,"- Add the manager classes and a package renamed fileupload.
- I think there should be basic multipart handling in the core, although maybe the manager doesn't
  belong here (so I would remove it later on).

",Design,15
227,tomcat,"Add a comment

",Documentation,15
228,tomcat,"- Add some renegotiation code to the OpenSSL SSLEngine. It seems to do something, but certificate extraction doesn't work (returns null).
- Allow using the OpenSSL engine with the testsuite using a test.sslImplementation property (set to the sslImplement",Test,15
229,tomcat,"Clean-up
 - Fix Java 8 Javadoc warnings
 - Correct copy/paste errors in Javadoc
 - Consistent formatting
 - Reduce method visibility where possible
 - In-line single use methods

",Design,15
230,tomcat,"57732: Add encoder/decoder module to support the HPACK specification ( http://http2.github.io/http2-spec/compression.html ).
Code contributed by Stuart Douglas, with some adaptations to Tomcat.

",Requirement,15
231,tomcat,"Abstract out most commonly used properties


",Design,15
232,tomcat,"Add a very simple test that uses the new NIO 2 style IO calls.

",Test,15
233,tomcat,"Add an initial test case for RFC7540, section 4.3

",Test,15
