Project,commenttext,label,commenttype
apache-jmeter-2.10,// Hack to allow automated tests to find when test has ended //transient boolean testEnded = false;,Design,14
apache-jmeter-2.10,// TODO could these be done earlier (or just once?),Design,14
apache-jmeter-2.10,// Hack to resolve ModuleControllers in non GUI mode,Design,14
apache-jmeter-2.10,// add a system property so samplers can check to see if JMeter // is running in NonGui mode // $NON-NLS-1$ // TODO - why does it create a new instance?,Design,14
apache-jmeter-2.10,// Should we run a beanshell script on startup? // $NON-NLS-1$,Design,14
apache-jmeter-2.10,"/*
         * A little hack - add each listener to the start of the list - this
         * ensures that the thread running the show is the first listener and
         * can modify certain values before other listeners are called.
         */",Design,14
apache-jmeter-2.10,// TODO: move this to components -- the only reason why it's in core is because // it's used as a guinea pig by a couple of tests.,Design,14
apache-jmeter-2.10,"// TODO this bit of code needs to be tidied up // Unfortunately ModuleController is in components, not core // Bug 47165",Design,14
apache-jmeter-2.10,// TODO: This class looks a lot like ArgumentsPanel. What exactly is the // difference? Could they be combined? // Note: it seems that this class is not actually used ...,Design,14
apache-jmeter-2.10,// TODO does not appear to be used,Design,14
apache-jmeter-2.10,"/*
         * Ensure that the sample variables are correctly initialised for each run.
         * TODO is this the best way to do this? should it be done elsewhere ?
         */",Design,14
apache-jmeter-2.10,"/*
             * Add fix for Deadlocks, see:
             * 
             * See https://issues.apache.org/bugzilla/show_bug.cgi?id=48350
            */",Design,14
apache-jmeter-2.10,// Hack to allow external control,Design,14
apache-jmeter-2.10,// TODO - why use space?,Design,14
apache-jmeter-2.10,"// TODO should this also clear isDynamic, rawParameters, permanentResults?",Design,14
apache-jmeter-2.10,// TODO should level be more than debug ?,Design,14
apache-jmeter-2.10,// TODO should level be more than debug ?,Design,14
apache-jmeter-2.10,"// This is effectively the same as saver.toXML(Object, Writer) except we get to provide the DataHolder // Don't know why there is no method for this in the XStream class",Design,14
apache-jmeter-2.10,// TODO fix up for Nimbus LAF,Design,14
apache-jmeter-2.10,"/**
 * FIXME Why is searchTF not getting focus correctly after having been setVisible(false) once
 */",Design,14
apache-jmeter-2.10,// TODO does not appear to be used,Design,14
apache-jmeter-2.10,// MenuBar related methods // TODO: Do we really need to have all these menubar methods duplicated // here? Perhaps we can make the menu bar accessible through GuiPackage?,Design,14
apache-jmeter-2.10,// Hack to get full modifier value,Design,14
apache-jmeter-2.10,// TODO: This method doesn't appear to be used.,Design,14
apache-jmeter-2.10,// TODO - why use space?,Design,14
apache-jmeter-2.10,"/*
     * TODO consider removing this method, and providing method wrappers instead.
     * This would allow the Gui package to do any additional clearups if required,
     * as has been done with clearTestPlan()
    */",Design,14
apache-jmeter-2.10,//Maybe do nothing at all?,Design,14
apache-jmeter-2.10,"/*
     * NOTUSED private void initButtonMap() { }
     */",Design,14
apache-jmeter-2.10,"// TODO: I believe the following code (to the end of the method) is // obsolete, // since NamePanel no longer seems to be the GUI for any component:",Design,14
apache-jmeter-2.10,//avoid error in ant task tests (good way?),Design,14
apache-jmeter-2.10,// Does not appear to be used; called by MainFrame#setEditAddMenu() but that is not called,Design,14
apache-jmeter-2.10,"/**
 * Aggregates sample results for use by the Statistical remote batch mode.
 * Samples are aggregated by the key defined by getKey().
 * TODO: merge error count into parent class?
 */",Design,14
apache-jmeter-2.10,// TODO should errors be thrown back through RMI?,Design,14
apache-jmeter-2.10,"/*
                 * JMeterTreeNode and TestBeanGUI are special GUI classes, and
                 * aren't intended to be added to menus
                 *
                 * TODO: find a better way of checking this
                 */",Design,14
apache-jmeter-2.10,// not used,Design,14
apache-jmeter-2.10,// not used,Design,14
apache-jmeter-2.10,// not used,Design,14
apache-jmeter-2.10,// not used,Design,14
apache-jmeter-2.10,// TODO - perhaps save other items such as headers?,Design,14
apache-jmeter-2.10,// TODO should class implement SampleListener?,Design,14
apache-jmeter-2.10,// Settings; readResolve sets these from the server/client values as appropriate // TODO would be nice to make these final; not 100% sure volatile is needed as not changed after creation,Design,14
apache-jmeter-2.10,// should the samples be aggregated on thread name or thread group (default) ?,Design,14
apache-jmeter-2.10,// Make it easier to enter a tab (can use \<tab> but that is awkward),Design,14
apache-jmeter-2.10,// not used,Design,14
apache-jmeter-2.10,// TODO turn into method?,Design,14
apache-jmeter-2.10,// Does not appear to be used (yet),Design,14
apache-jmeter-2.10,"//@GuardedBy(""sampleStore"") TODO perhaps use ConcurrentHashMap ?",Design,14
apache-jmeter-2.10,// should the samples be aggregated on thread name or thread group (default) ?,Design,14
apache-jmeter-2.10,//TODO clazz is probably always the same as testclass,Design,14
apache-jmeter-2.10,// TODO - should this be restored?,Design,14
apache-jmeter-2.10,//TODO provide proper name?,Design,14
apache-jmeter-2.10,"// TODO: does it matter that an empty line will terminate the loop? // CSV output files should never contain empty lines, so probably // not // If so, then need to check whether the reader is at EOF",Design,14
apache-jmeter-2.10,"/*
     * TODO - convert to work more like upgrade.properties/NameUpdater.java
     *
     * Special processing is carried out for the Header Class The String
     * property TestElement.name is converted to Header.name for example:
     * <elementProp name=""User-Agent""
     * elementType=""org.apache.jmeter.protocol.http.control.Header""> <stringProp
     * name=""Header.value"">Mozilla%2F4.0+%28compatible%3B+MSIE+5.5%3B+Windows+98%29</stringProp>
     * <stringProp name=""TestElement.name"">User-Agent</stringProp>
     * </elementProp> becomes <elementProp name=""User-Agent""
     * elementType=""org.apache.jmeter.protocol.http.control.Header""> <stringProp
     * name=""Header.value"">Mozilla%2F4.0+%28compatible%3B+MSIE+5.5%3B+Windows+98%29</stringProp>
     * <stringProp name=""Header.name"">User-Agent</stringProp> </elementProp>
     */",Design,14
apache-jmeter-2.10,"/*
     * These must be set before reading/writing the XML. Rather a hack, but
     * saves changing all the method calls to include an extra variable.
     *
     * AFAIK the variables should only be accessed from one thread, so no need to synchronize.
     */",Design,14
apache-jmeter-2.10,// TODO: should this be restored?,Design,14
apache-jmeter-2.10,// TODO: not used - make private?,Design,14
apache-jmeter-2.10,// TODO appears to duplicate the threadName field in SampleResult,Design,14
apache-jmeter-2.10,// Yuck: TIFFImageEncoder uses Error to report runtime problems,Design,14
apache-jmeter-2.10,"// a check, just in case:",Design,14
apache-jmeter-2.10,// TODO is this the right thing to do?,Design,14
apache-jmeter-2.10,// not used,Design,14
apache-jmeter-2.10,"// results.setResponseCode(""???""); TODO what code should be set here?",Design,14
apache-jmeter-2.10,// TODO should this implement supportsCustomEditor() ?,Design,14
apache-jmeter-2.10,"// a check, just in case:",Design,14
apache-jmeter-2.10,"// Not used, as the <testResult> element is generated by the // ResultCollector class",Design,14
apache-jmeter-2.10,"/**
     * Check if a string is a valid JMeter 'expression'.
     * <p>
     * The current implementation is very basic: it just accepts any string
     * containing ""${"" as a valid expression. TODO: improve, but keep returning
     * true for ""${}"".
     */",Design,14
apache-jmeter-2.10,// TODO - use or remove,Design,14
apache-jmeter-2.10,"// I guess this can happen as a result of a bad // file read? In this case, it would be better to replace the // incorrect value with anything valid, e.g. the default value // for the property. // But for the time being, I just prefer to be aware of any // problems occuring here, most likely programming errors, // so I'll bail out. // (MS Note) Can't bail out - newly create elements have blank // values and must get the defaults. // Also, when loading previous versions of jmeter test scripts, // some values // may not be right, and should get default values - MS // TODO: review this and possibly change to:",Design,14
apache-jmeter-2.10,// TODO does not work yet; need to determine the sample type,Design,14
apache-jmeter-2.10,// Programming error: bail out.,Design,14
apache-jmeter-2.10,// Temporary fix to allow default protocol to be changed,Design,14
apache-jmeter-2.10,//TODO consider using private logs for each derived class,Design,14
apache-jmeter-2.10,// Does not appear to be used yet,Design,14
apache-jmeter-2.10,// Remember to change this when the class changes ...,Design,14
apache-jmeter-2.10,// TODO temporary hack to avoid unnecessary bug reports for subclasses,Design,14
apache-jmeter-2.10,"// TODO - yet another ambiguous name - does it need changing? // See also: Clearable, JMeterGUIComponent",Design,14
apache-jmeter-2.10,// TODO Is this silent exception intended,Design,14
apache-jmeter-2.10,// Remember to change this when the class changes ...,Design,14
apache-jmeter-2.10,"/*
     * The following variables are set by StandardJMeterEngine.
     * This is done before start() is called, so the values will be published to the thread safely
     * TODO - consider passing them to the constructor, so that they can be made final
     * (to avoid adding lots of parameters, perhaps have a parameter wrapper object.
     */",Design,14
